no_focal,date,subject,time,activity,T_G,RGsize,x0_1m,x1_3m,x3_5m,x5_10m,N,ok
m18_24,2018-10-15T00:00:00Z,Koh,59,R,G,1,NA,NA,NA,NA,NA,NA
m18_24,2018-10-15T00:00:00Z,Koh,60,R,G,1,NA,NA,NA,NA,NA,NA
m18_24,2018-10-15T00:00:00Z,Koh,61,R,G,1,NA,KR,NA,NA,2,0
m18_24,2018-10-15T00:00:00Z,Koh,62,R,G,2,KR,Mal,NA,NA,3,0
m18_24,2018-10-15T00:00:00Z,Koh,63,R,G,2,KR,NA,NA,NA,2,1
m18_24,2018-10-15T00:00:00Z,Koh,64,R,G,2,KR,NA,NA,NA,2,1
m18_24,2018-10-15T00:00:00Z,Koh,65,R,G,1,NA,NA,NA,NA,NA,NA
m18_24,2018-10-15T00:00:00Z,Koh,70,R,G,1,NA,NA,NA,NA,NA,NA
m18_24,2018-10-15T00:00:00Z,Koh,72,R,T,1,NA,NA,NA,NA,NA,NA
m18_24,2018-10-15T00:00:00Z,Koh,73,R,T,1,NA,NA,NA,NA,NA,NA
m18_24,2018-10-15T00:00:00Z,Koh,76,R,G,1,NA,NA,NA,NA,NA,NA
m18_24,2018-10-15T00:00:00Z,Koh,82,R,G,1,NA,NA,NA,NA,NA,NA
m18_24,2018-10-15T00:00:00Z,Koh,86,R,G,1,NA,NA,NA,NA,NA,NA
m18_24,2018-10-15T00:00:00Z,Koh,88,R,G,1,NA,NA,NA,NA,NA,NA
m18_24,2018-10-15T00:00:00Z,Koh,90,R,G,1,NA,NA,NA,NA,NA,NA
m18_24,2018-10-15T00:00:00Z,Koh,92,R,G,1,NA,NA,NA,NA,NA,NA
m18_24,2018-10-15T00:00:00Z,Koh,93,R,G,1,NA,NA,NA,NA,NA,NA
m18_24,2018-10-15T00:00:00Z,Koh,95,R,G,1,NA,NA,NA,NA,NA,NA
m18_25,2018-10-16T00:00:00Z,Kol,0,R,G,1,NA,NA,NA,NA,NA,NA
m18_25,2018-10-16T00:00:00Z,Kol,1,G,G,1,NA,NA,NA,NA,NA,NA
m18_25,2018-10-16T00:00:00Z,Kol,2,G,G,1,NA,NA,NA,NA,NA,NA
m18_25,2018-10-16T00:00:00Z,Kol,3,G,G,1,NA,NA,NA,NA,NA,NA
m18_25,2018-10-16T00:00:00Z,Kol,4,G,G,1,NA,NA,NA,NA,NA,NA
m18_25,2018-10-16T00:00:00Z,Kol,5,G,G,1,NA,NA,NA,NA,NA,NA
m18_25,2018-10-16T00:00:00Z,Kol,6,G,G,1,NA,NA,NA,NA,NA,NA
m18_25,2018-10-16T00:00:00Z,Kol,7,G,G,1,Tot,NA,NA,NA,2,0
m18_25,2018-10-16T00:00:00Z,Kol,8,G,G,2,Tot,NA,NA,NA,2,1
m18_25,2018-10-16T00:00:00Z,Kol,9,G,G,2,Tot,NA,NA,NA,2,1
m18_25,2018-10-16T00:00:00Z,Kol,10,R,G,2,Tot,NA,NA,NA,2,1
m18_25,2018-10-16T00:00:00Z,Kol,11,G,G,2,Tot,NA,NA,NA,2,1
m18_25,2018-10-16T00:00:00Z,Kol,12,G,G,2,Tot,NA,NA,NA,2,1
m18_25,2018-10-16T00:00:00Z,Kol,13,G,G,2,Tot,NA,NA,NA,2,1
m18_25,2018-10-16T00:00:00Z,Kol,14,G,G,2,Tot,NA,NA,NA,2,1
m18_25,2018-10-16T00:00:00Z,Kol,15,G,G,2,Tot,NA,NA,NA,2,1
m18_25,2018-10-16T00:00:00Z,Kol,16,G,G,2,Tot,NA,NA,NA,2,1
m18_25,2018-10-16T00:00:00Z,Kol,17,R,G,1,NA,NA,NA,NA,NA,NA
m18_25,2018-10-16T00:00:00Z,Kol,18,R,G,1,NA,NA,NA,NA,NA,NA
m18_25,2018-10-16T00:00:00Z,Kol,19,G,G,1,NA,NA,NA,NA,NA,NA
m18_25,2018-10-16T00:00:00Z,Kol,20,G,G,1,NA,NA,NA,NA,NA,NA
m18_25,2018-10-16T00:00:00Z,Kol,21,G,G,1,NA,NA,NA,NA,NA,NA
m18_25,2018-10-16T00:00:00Z,Kol,22,G,G,1,NA,NA,NA,NA,NA,NA
m18_25,2018-10-16T00:00:00Z,Kol,23,G,G,1,NA,NA,NA,NA,NA,NA
m18_25,2018-10-16T00:00:00Z,Kol,24,G,G,1,NA,NA,NA,NA,NA,NA
m18_25,2018-10-16T00:00:00Z,Kol,25,R,G,1,NA,NA,NA,NA,NA,NA
m18_25,2018-10-16T00:00:00Z,Kol,26,G,G,2,Tot,NA,NA,NA,2,1
m18_25,2018-10-16T00:00:00Z,Kol,27,G,G,2,Tot,NA,NA,NA,2,1
m18_25,2018-10-16T00:00:00Z,Kol,28,G,G,2,Tot,NA,NA,NA,2,1
m18_25,2018-10-16T00:00:00Z,Kol,29,G,G,2,Tot,NA,NA,NA,2,1
m18_25,2018-10-16T00:00:00Z,Kol,30,G,G,2,Tot,NA,NA,NA,2,1
m18_25,2018-10-16T00:00:00Z,Kol,31,G,G,2,Tot,NA,NA,NA,2,1
m18_25,2018-10-16T00:00:00Z,Kol,32,G,G,2,Tot,NA,NA,NA,2,1
m18_25,2018-10-16T00:00:00Z,Kol,33,G,G,2,Tot,NA,NA,NA,2,1
m18_25,2018-10-16T00:00:00Z,Kol,34,G,G,2,Tot,NA,NA,NA,2,1
m18_25,2018-10-16T00:00:00Z,Kol,81,R,T,1,Aka,NA,NA,NA,2,0
m18_25,2018-10-16T00:00:00Z,Kol,86,R,G,1,NA,NA,NA,NA,NA,NA
m18_25,2018-10-16T00:00:00Z,Kol,87,R,G,1,NA,NA,NA,NA,NA,NA
m18_26,2018-10-16T00:00:00Z,Ako,0,G,G,1,NA,NA,NA,NA,NA,NA
m18_26,2018-10-16T00:00:00Z,Ako,1,G,G,1,NA,NA,NA,NA,NA,NA
m18_26,2018-10-16T00:00:00Z,Ako,2,G,G,2,Hen,NA,NA,NA,2,1
m18_26,2018-10-16T00:00:00Z,Ako,3,G,G,3,"Hen,Mik",NA,NA,NA,3,1
m18_26,2018-10-16T00:00:00Z,Ako,4,G,G,3,"Hen,Mik",NA,NA,NA,3,1
m18_26,2018-10-16T00:00:00Z,Ako,5,G,G,4,"Hen,Mik,Mei",NA,NA,NA,4,1
m18_26,2018-10-16T00:00:00Z,Ako,6,G,G,1,NA,NA,NA,NA,NA,NA
m18_26,2018-10-16T00:00:00Z,Ako,7,G,G,1,NA,NA,NA,NA,NA,NA
m18_26,2018-10-16T00:00:00Z,Ako,8,G,G,1,NA,NA,NA,NA,NA,NA
m18_26,2018-10-16T00:00:00Z,Ako,9,G,G,1,NA,NA,NA,NA,NA,NA
m18_26,2018-10-16T00:00:00Z,Ako,10,G,G,1,NA,NA,NA,NA,NA,NA
m18_26,2018-10-16T00:00:00Z,Ako,11,G,G,1,NA,NA,NA,NA,NA,NA
m18_26,2018-10-16T00:00:00Z,Ako,12,G,G,1,NA,NA,NA,NA,NA,NA
m18_26,2018-10-16T00:00:00Z,Ako,13,G,G,1,NA,NA,NA,NA,NA,NA
m18_26,2018-10-16T00:00:00Z,Ako,14,G,G,1,NA,NA,NA,NA,NA,NA
m18_26,2018-10-16T00:00:00Z,Ako,15,G,G,1,NA,NA,NA,NA,NA,NA
m18_26,2018-10-16T00:00:00Z,Ako,16,G,G,1,NA,NA,NA,NA,NA,NA
m18_26,2018-10-16T00:00:00Z,Ako,17,G,G,1,NA,NA,NA,NA,NA,NA
m18_26,2018-10-16T00:00:00Z,Ako,18,G,G,1,NA,NA,NA,NA,NA,NA
m18_26,2018-10-16T00:00:00Z,Ako,19,G,G,1,NA,NA,NA,NA,NA,NA
m18_26,2018-10-16T00:00:00Z,Ako,20,G,G,1,NA,NA,NA,NA,NA,NA
m18_26,2018-10-16T00:00:00Z,Ako,22,G,G,3,NA,"Hen,Kol",NA,NA,3,1
m18_26,2018-10-16T00:00:00Z,Ako,23,G,G,3,"Hen,Kol",NA,NA,NA,3,1
m18_26,2018-10-16T00:00:00Z,Ako,24,G,G,3,"Hen,Kol",NA,NA,NA,3,1
m18_26,2018-10-16T00:00:00Z,Ako,28,R,G,3,Aka,Ntr,NA,NA,3,1
m18_26,2018-10-16T00:00:00Z,Ako,29,G,G,3,Aka,Ntr,NA,NA,3,1
m18_26,2018-10-16T00:00:00Z,Ako,30,G,G,3,Aka,Ntr,NA,NA,3,1
m18_26,2018-10-16T00:00:00Z,Ako,31,G,G,2,Aka,NA,NA,NA,2,1
m18_26,2018-10-16T00:00:00Z,Ako,32,G,G,2,Aka,NA,NA,NA,2,1
m18_26,2018-10-16T00:00:00Z,Ako,35,R,G,1,NA,NA,NA,NA,NA,NA
m18_26,2018-10-16T00:00:00Z,Ako,36,G,G,1,NA,NA,NA,NA,NA,NA
m18_26,2018-10-16T00:00:00Z,Ako,37,R,G,3,"Hen,Kol",NA,NA,NA,3,1
m18_26,2018-10-16T00:00:00Z,Ako,38,G,G,2,Aka,NA,NA,NA,2,1
m18_26,2018-10-16T00:00:00Z,Ako,39,G,G,2,Kol,NA,NA,NA,2,1
m18_26,2018-10-16T00:00:00Z,Ako,40,G,G,5,Kol,"Kur,TY,Kil",NA,NA,5,1
m18_26,2018-10-16T00:00:00Z,Ako,41,R,G,3,"Kol,Aka",NA,NA,NA,3,1
m18_26,2018-10-16T00:00:00Z,Ako,42,R,G,3,Aka,Kol,NA,NA,3,1
m18_26,2018-10-16T00:00:00Z,Ako,43,R,G,3,Aka,Kol,NA,NA,3,1
m18_26,2018-10-16T00:00:00Z,Ako,44,R,G,3,Aka,Kol,NA,NA,3,1
m18_26,2018-10-16T00:00:00Z,Ako,45,R,G,3,Aka,Kol,NA,NA,3,1
m18_26,2018-10-16T00:00:00Z,Ako,46,R,G,3,Aka,Kol,NA,NA,3,1
m18_26,2018-10-16T00:00:00Z,Ako,48,R,G,8,Kit,"Hen,Kil,TY,Kur","Mik,LK",NA,8,1
m18_26,2018-10-16T00:00:00Z,Ako,50,R,G,7,Kit,"Hen,Kil,TY,Kur",NA,NA,6,0
m18_26,2018-10-16T00:00:00Z,Ako,52,R,G,7,-,-,NA,NA,NA,NA
m18_26,2018-10-16T00:00:00Z,Ako,53,R,G,7,Hen,"Kur,TY","Kil,Kit,Mik",NA,7,1
m18_26,2018-10-16T00:00:00Z,Ako,54,R,G,7,Hen,"Kur,TY","Kil,Kit,Mik",NA,7,1
m18_26,2018-10-16T00:00:00Z,Ako,55,R,G,7,Hen,"Kur,TY","Kil,Kit,Mik",NA,7,1
m18_26,2018-10-16T00:00:00Z,Ako,56,R,G,6,"TY,Mik,Kil,Kur",NA,NA,NA,5,0
m18_26,2018-10-16T00:00:00Z,Ako,57,R,G,7,NA,"Mik,Kur,Kil,Hen,TY",NA,NA,6,0
m18_26,2018-10-16T00:00:00Z,Ako,58,R,G,2,Hen,NA,NA,NA,2,1
m18_26,2018-10-16T00:00:00Z,Ako,59,G,G,2,Hen,NA,NA,NA,2,1
m18_26,2018-10-16T00:00:00Z,Ako,60,G,G,2,Hen,NA,NA,NA,2,1
m18_26,2018-10-16T00:00:00Z,Ako,61,R,G,2,Hen,NA,NA,NA,2,1
m18_26,2018-10-16T00:00:00Z,Ako,62,G,G,2,Hen,NA,NA,NA,2,1
m18_26,2018-10-16T00:00:00Z,Ako,63,R,G,6,NA,"TY,Kur","Mik,Kol",Ntr,6,1
m18_26,2018-10-16T00:00:00Z,Ako,64,R,G,6,NA,"TY,Kur","Mik,Kol",Ntr,6,1
m18_26,2018-10-16T00:00:00Z,Ako,65,G,G,8,NA,"TY,Kur,Kil,Kit,Mik",NA,NA,6,0
m18_26,2018-10-16T00:00:00Z,Ako,66,R,G,8,NA,"TY,Kur,Kit,Kil,Mik,Kol",NA,NA,7,0
m18_26,2018-10-16T00:00:00Z,Ako,67,G,G,8,NA,"TY,Kur,Kit,Kil,Mik,Kol",NA,NA,7,0
m18_26,2018-10-16T00:00:00Z,Ako,68,R,G,8,NA,"TY,Kur,Kit,Kil,Mik,Kol",NA,NA,7,0
m18_26,2018-10-16T00:00:00Z,Ako,69,R,G,9,NA,"Hen,Mik,Kur,TY,Kol,Kil","Ntr,Kit",NA,9,1
m18_26,2018-10-16T00:00:00Z,Ako,70,G,G,8,NA,"TY,Kur,Mik,Kol",NA,NA,5,0
m18_26,2018-10-16T00:00:00Z,Ako,71,G,G,8,NA,"TY,Kur,Mik,Kol",NA,NA,5,0
m18_27,2018-10-16T00:00:00Z,Kit,0,R,G,1,NA,EG,NA,NA,NA,NA
m18_27,2018-10-16T00:00:00Z,Kit,2,R,T,1,NA,NA,NA,NA,NA,NA
m18_27,2018-10-16T00:00:00Z,Kit,4,R,G,1,EG,NA,NA,NA,NA,NA
m18_27,2018-10-16T00:00:00Z,Kit,5,R,G,1,EG,NA,NA,NA,NA,NA
m18_27,2018-10-16T00:00:00Z,Kit,6,R,G,1,EG,NA,NA,NA,NA,NA
m18_27,2018-10-16T00:00:00Z,Kit,7,R,G,1,EG,NA,NA,NA,NA,NA
m18_27,2018-10-16T00:00:00Z,Kit,8,R,G,1,EG,NA,NA,NA,NA,NA
m18_27,2018-10-16T00:00:00Z,Kit,9,R,G,1,EG,NA,NA,NA,NA,NA
m18_27,2018-10-16T00:00:00Z,Kit,10,R,G,1,EG,NA,NA,NA,NA,NA
m18_27,2018-10-16T00:00:00Z,Kit,11,R,G,1,EG,NA,NA,NA,NA,NA
m18_27,2018-10-16T00:00:00Z,Kit,12,R,G,1,EG,NA,NA,NA,NA,NA
m18_27,2018-10-16T00:00:00Z,Kit,13,R,G,1,EG,NA,NA,NA,NA,NA
m18_27,2018-10-16T00:00:00Z,Kit,14,R,G,1,EG,NA,NA,NA,NA,NA
m18_27,2018-10-16T00:00:00Z,Kit,16,R,G,1,NA,EG,NA,NA,NA,NA
m18_27,2018-10-16T00:00:00Z,Kit,17,R,G,1,EG,NA,NA,NA,NA,NA
m18_27,2018-10-16T00:00:00Z,Kit,18,R,G,1,EG,NA,NA,NA,NA,NA
m18_27,2018-10-16T00:00:00Z,Kit,19,R,G,1,EG,NA,NA,NA,NA,NA
m18_27,2018-10-16T00:00:00Z,Kit,20,R,G,1,NA,NA,NA,NA,NA,NA
m18_27,2018-10-16T00:00:00Z,Kit,21,R,G,1,EG,NA,NA,NA,NA,NA
m18_27,2018-10-16T00:00:00Z,Kit,22,R,G,1,EG,NA,NA,NA,NA,NA
m18_27,2018-10-16T00:00:00Z,Kit,23,R,G,1,EG,NA,NA,NA,NA,NA
m18_27,2018-10-16T00:00:00Z,Kit,24,R,G,1,EG,NA,NA,NA,NA,NA
m18_27,2018-10-16T00:00:00Z,Kit,25,R,G,1,EG,NA,NA,NA,NA,NA
m18_27,2018-10-16T00:00:00Z,Kit,26,R,G,1,EG,NA,NA,NA,NA,NA
m18_27,2018-10-16T00:00:00Z,Kit,27,R,G,1,EG,NA,NA,NA,NA,NA
m18_27,2018-10-16T00:00:00Z,Kit,28,R,G,1,EG,NA,NA,NA,NA,NA
m18_27,2018-10-16T00:00:00Z,Kit,30,G,G,1,EG,NA,NA,NA,NA,NA
m18_27,2018-10-16T00:00:00Z,Kit,31,R,G,1,NA,NA,NA,NA,NA,NA
m18_27,2018-10-16T00:00:00Z,Kit,32,R,G,1,NA,NA,NA,NA,NA,NA
m18_27,2018-10-16T00:00:00Z,Kit,33,G,G,1,EG,NA,NA,NA,NA,NA
m18_27,2018-10-16T00:00:00Z,Kit,34,G,G,1,EG,NA,NA,NA,NA,NA
m18_27,2018-10-16T00:00:00Z,Kit,35,G,G,1,EG,NA,NA,NA,NA,NA
m18_27,2018-10-16T00:00:00Z,Kit,36,R,G,1,NA,EG,NA,NA,NA,NA
m18_27,2018-10-16T00:00:00Z,Kit,37,G,G,1,EG,NA,NA,NA,NA,NA
m18_27,2018-10-16T00:00:00Z,Kit,38,G,G,1,EG,NA,NA,NA,NA,NA
m18_27,2018-10-16T00:00:00Z,Kit,39,R,G,1,NA,NA,NA,NA,NA,NA
m18_27,2018-10-16T00:00:00Z,Kit,44,R,G,1,NA,NA,NA,NA,NA,NA
m18_27,2018-10-16T00:00:00Z,Kit,48,R,G,1,NA,NA,NA,NA,NA,NA
m18_27,2018-10-16T00:00:00Z,Kit,49,R,G,1,NA,NA,NA,NA,NA,NA
m18_27,2018-10-16T00:00:00Z,Kit,51,R,G,1,NA,NA,NA,NA,NA,NA
m18_27,2018-10-16T00:00:00Z,Kit,52,R,G,1,NA,NA,NA,NA,NA,NA
m18_27,2018-10-16T00:00:00Z,Kit,53,R,G,1,NA,NA,NA,NA,NA,NA
m18_27,2018-10-16T00:00:00Z,Kit,54,R,G,1,NA,NA,NA,NA,NA,NA
m18_27,2018-10-16T00:00:00Z,Kit,56,R,G,1,NA,NA,NA,NA,NA,NA
m18_27,2018-10-16T00:00:00Z,Kit,58,R,G,1,NA,EG,NA,NA,NA,NA
m18_27,2018-10-16T00:00:00Z,Kit,59,R,G,1,NA,NA,NA,NA,NA,NA
m18_27,2018-10-16T00:00:00Z,Kit,70,R,G,1,EG,NA,NA,NA,NA,NA
m18_27,2018-10-16T00:00:00Z,Kit,71,R,G,1,NA,NA,NA,NA,NA,NA
m18_27,2018-10-16T00:00:00Z,Kit,79,R,G,1,EG,NA,NA,NA,NA,NA
m18_27,2018-10-16T00:00:00Z,Kit,80,R,G,1,EG,NA,NA,NA,NA,NA
m18_27,2018-10-16T00:00:00Z,Kit,81,R,G,1,EG,NA,NA,NA,NA,NA
m18_27,2018-10-16T00:00:00Z,Kit,82,R,G,1,EG,NA,NA,NA,NA,NA
m18_27,2018-10-16T00:00:00Z,Kit,83,R,G,1,EG,NA,NA,NA,NA,NA
m18_27,2018-10-16T00:00:00Z,Kit,84,R,G,1,EG,NA,NA,NA,NA,NA
m18_27,2018-10-16T00:00:00Z,Kit,87,R,G,1,NA,NA,NA,NA,NA,NA
m18_28,2018-10-16T00:00:00Z,Aka,0,G,G,2,Ako,NA,NA,NA,2,1
m18_28,2018-10-16T00:00:00Z,Aka,1,G,G,2,Ako,NA,NA,NA,2,1
m18_28,2018-10-16T00:00:00Z,Aka,2,G,G,2,Ako,NA,NA,NA,2,1
m18_28,2018-10-16T00:00:00Z,Aka,3,G,G,2,Ako,NA,NA,NA,2,1
m18_28,2018-10-16T00:00:00Z,Aka,4,G,G,2,Ako,NA,NA,NA,2,1
m18_28,2018-10-16T00:00:00Z,Aka,5,G,G,2,Ako,NA,NA,NA,2,1
m18_28,2018-10-16T00:00:00Z,Aka,6,G,G,2,Ako,NA,NA,NA,2,1
m18_28,2018-10-16T00:00:00Z,Aka,7,G,G,2,Ako,NA,NA,NA,2,1
m18_28,2018-10-16T00:00:00Z,Aka,8,R,G,1,NA,NA,NA,NA,NA,NA
m18_28,2018-10-16T00:00:00Z,Aka,52,R,G,1,NA,NA,NA,NA,NA,NA
m18_28,2018-10-16T00:00:00Z,Aka,53,R,G,1,NA,NA,NA,NA,NA,NA
m18_28,2018-10-16T00:00:00Z,Aka,54,R,G,2,NA,Ako,NA,NA,2,1
m18_28,2018-10-16T00:00:00Z,Aka,55,R,G,1,NA,Ako,NA,NA,2,0
m18_28,2018-10-16T00:00:00Z,Aka,58,R,G,1,NA,NA,NA,NA,NA,NA
m18_28,2018-10-16T00:00:00Z,Aka,68,R,G,1,NA,NA,NA,NA,NA,NA
m18_29,2018-10-18T00:00:00Z,Tot,4,R,G,1,NA,NA,NA,NA,NA,NA
m18_29,2018-10-18T00:00:00Z,Tot,5,R,G,1,NA,NA,NA,NA,NA,NA
m18_29,2018-10-18T00:00:00Z,Tot,13,R,G,2,NA,LK,NA,NA,2,1
m18_29,2018-10-18T00:00:00Z,Tot,17,G,G,2,Ako,NA,NA,NA,2,1
m18_29,2018-10-18T00:00:00Z,Tot,19,R,G,1,NA,NA,NA,NA,NA,NA
m18_29,2018-10-18T00:00:00Z,Tot,20,R,G,1,NA,NA,NA,NA,NA,NA
m18_29,2018-10-18T00:00:00Z,Tot,21,G,G,10,Ako,"Hen,Kil,Kit,Kur,TY",NA,NA,7,0
m18_29,2018-10-18T00:00:00Z,Tot,22,G,G,10,Ako,"Hen,Kil,Kit,Kur,TY",NA,NA,7,0
m18_29,2018-10-18T00:00:00Z,Tot,23,G,G,10,Ako,"Hen,Kil,Kit,Kur,TY,Ntr","Ten,KT,Kol",NA,10,1
m18_29,2018-10-18T00:00:00Z,Tot,24,G,G,10,Ako,"Hen,Kil,Kit,Kur,TY,Ntr","Ten,KT,Kol",NA,10,1
m18_29,2018-10-18T00:00:00Z,Tot,25,G,G,10,Ako,"Hen,Kil,Kit,Kur,TY,Ntr","Ten,KT,Kol",NA,10,1
m18_29,2018-10-18T00:00:00Z,Tot,26,G,G,10,Ako,"Hen,Kil,Kit,Kur,TY,Ntr","Ten,KT,Kol",NA,10,1
m18_29,2018-10-18T00:00:00Z,Tot,27,G,G,10,Ako,"Hen,Kil,Kit,Kur,TY,Ntr","Ten,KT,Kol",NA,10,1
m18_29,2018-10-18T00:00:00Z,Tot,28,G,G,8,Ako,"Hen,Kil,Kit,Kur,TY,Ntr",NA,NA,8,1
m18_29,2018-10-18T00:00:00Z,Tot,29,R,G,9,NA,"Hen,Kil,Kit,Kur,TY,Ntr,Ako",Ten,NA,9,1
m18_29,2018-10-18T00:00:00Z,Tot,30,R,G,3,Hen,Ako,NA,NA,3,1
m18_29,2018-10-18T00:00:00Z,Tot,31,G,G,3,Ako,Ten,NA,NA,3,1
m18_29,2018-10-18T00:00:00Z,Tot,32,R,G,4,NA,"Kil,Kit,LK",NA,NA,4,1
m18_29,2018-10-18T00:00:00Z,Tot,33,R,G,3,LK,"KT,Ten",NA,NA,3,1
m18_29,2018-10-18T00:00:00Z,Tot,34,G,G,3,LK,"KT,Ten",NA,NA,3,1
m18_29,2018-10-18T00:00:00Z,Tot,35,G,G,3,LK,"KT,Ten",NA,NA,3,1
m18_29,2018-10-18T00:00:00Z,Tot,36,G,G,3,LK,"KT,Ten",NA,NA,3,1
m18_29,2018-10-18T00:00:00Z,Tot,37,G,G,7,LK,"TY,Kur",NA,NA,4,0
m18_29,2018-10-18T00:00:00Z,Tot,38,G,G,6,NA,"TY,Kur",NA,NA,3,0
m18_29,2018-10-18T00:00:00Z,Tot,39,G,G,6,NA,"TY,Kur","LK,Kit,Kil",NA,6,1
m18_29,2018-10-18T00:00:00Z,Tot,40,G,G,6,NA,"TY,Kur",NA,NA,3,0
m18_29,2018-10-18T00:00:00Z,Tot,41,R,G,6,NA,"TY,Kur",NA,NA,3,0
m18_29,2018-10-18T00:00:00Z,Tot,42,G,G,7,NA,"Ntr,TY,Kur",NA,NA,4,0
m18_29,2018-10-18T00:00:00Z,Tot,43,G,G,7,NA,"Ntr,TY,Kur",NA,NA,4,0
m18_29,2018-10-18T00:00:00Z,Tot,44,R,G,7,NA,"Ntr,TY,Kur","Kil,Kit,LK",NA,7,1
m18_29,2018-10-18T00:00:00Z,Tot,45,G,G,7,Ntr,"Kur,TY",NA,NA,4,0
m18_29,2018-10-18T00:00:00Z,Tot,46,G,G,7,Ntr,"Kur,TY",NA,NA,4,0
m18_29,2018-10-18T00:00:00Z,Tot,47,G,G,7,Ntr,"Kur,TY",NA,NA,4,0
m18_29,2018-10-18T00:00:00Z,Tot,48,G,G,7,Ntr,"Kur,TY",NA,NA,4,0
m18_29,2018-10-18T00:00:00Z,Tot,49,G,G,10,Ntr,"Kur,TY","Kil,Kit,Koh,LK","Mik,Kol",10,1
m18_29,2018-10-18T00:00:00Z,Tot,50,G,G,10,Ntr,"Kur,TY",NA,NA,4,0
m18_29,2018-10-18T00:00:00Z,Tot,51,G,G,10,Ntr,"Kur,TY",NA,NA,4,0
m18_29,2018-10-18T00:00:00Z,Tot,52,G,G,9,Ntr,"Kur,TY",NA,NA,4,0
m18_29,2018-10-18T00:00:00Z,Tot,53,R,G,9,NA,Ntr,NA,NA,2,0
m18_29,2018-10-18T00:00:00Z,Tot,54,G,G,11,Mal,"TY,Kur","Kil,Kit,Koh,Kol","Mik,Ako,Hen",11,1
m18_29,2018-10-18T00:00:00Z,Tot,55,G,G,11,Mal,"TY,Kur,Kol",NA,NA,5,0
m18_29,2018-10-18T00:00:00Z,Tot,56,G,G,2,Kol,NA,NA,NA,2,1
m18_29,2018-10-18T00:00:00Z,Tot,57,G,G,3,Kol,LK,NA,NA,3,1
m18_29,2018-10-18T00:00:00Z,Tot,58,G,G,3,LK,Kol,NA,NA,3,1
m18_29,2018-10-18T00:00:00Z,Tot,59,G,G,2,LK,NA,NA,NA,2,1
m18_29,2018-10-18T00:00:00Z,Tot,60,G,G,2,LK,NA,NA,NA,2,1
m18_29,2018-10-18T00:00:00Z,Tot,61,G,G,2,LK,NA,NA,NA,2,1
m18_29,2018-10-18T00:00:00Z,Tot,62,G,G,2,LK,NA,NA,NA,2,1
m18_29,2018-10-18T00:00:00Z,Tot,63,G,G,2,LK,NA,NA,NA,2,1
m18_29,2018-10-18T00:00:00Z,Tot,64,G,G,2,LK,NA,NA,NA,2,1
m18_29,2018-10-18T00:00:00Z,Tot,65,G,G,2,LK,NA,NA,NA,2,1
m18_29,2018-10-18T00:00:00Z,Tot,66,G,G,2,LK,NA,NA,NA,2,1
m18_29,2018-10-18T00:00:00Z,Tot,67,G,G,2,LK,NA,NA,NA,2,1
m18_29,2018-10-18T00:00:00Z,Tot,68,G,G,2,LK,NA,NA,NA,2,1
m18_29,2018-10-18T00:00:00Z,Tot,69,G,G,2,LK,NA,NA,NA,2,1
m18_29,2018-10-18T00:00:00Z,Tot,70,R,G,2,LK,NA,NA,NA,2,1
m18_29,2018-10-18T00:00:00Z,Tot,71,G,G,2,LK,NA,NA,NA,2,1
m18_29,2018-10-18T00:00:00Z,Tot,72,G,G,2,LK,NA,NA,NA,2,1
m18_29,2018-10-18T00:00:00Z,Tot,73,R,G,2,LK,NA,NA,NA,2,1
m18_29,2018-10-18T00:00:00Z,Tot,74,G,G,2,LK,NA,NA,NA,2,1
m18_29,2018-10-18T00:00:00Z,Tot,75,G,G,2,LK,NA,NA,NA,2,1
m18_29,2018-10-18T00:00:00Z,Tot,76,G,G,2,LK,NA,NA,NA,2,1
m18_29,2018-10-18T00:00:00Z,Tot,77,R,G,2,LK,NA,NA,NA,2,1
m18_29,2018-10-18T00:00:00Z,Tot,78,G,G,2,LK,NA,NA,NA,2,1
m18_29,2018-10-18T00:00:00Z,Tot,79,G,G,12,Kol,LK,"TY,Kur,Kit,Kil","Ako,Hen,Ntr,Aka,IT",12,1
m18_29,2018-10-18T00:00:00Z,Tot,80,G,G,2,LK,NA,NA,NA,2,1
m18_29,2018-10-18T00:00:00Z,Tot,81,G,G,2,LK,NA,NA,NA,2,1
m18_29,2018-10-18T00:00:00Z,Tot,82,G,G,2,NA,NA,NA,NA,NA,NA
m18_29,2018-10-18T00:00:00Z,Tot,84,R,G,1,NA,NA,NA,NA,NA,NA
m18_29,2018-10-18T00:00:00Z,Tot,85,R,G,2,NA,LK,NA,NA,2,1
m18_29,2018-10-18T00:00:00Z,Tot,86,R,G,1,NA,LK,NA,NA,2,0
m18_29,2018-10-18T00:00:00Z,Tot,87,R,G,1,NA,NA,NA,NA,NA,NA
m18_29,2018-10-18T00:00:00Z,Tot,88,R,G,1,NA,NA,NA,NA,NA,NA
m18_29,2018-10-18T00:00:00Z,Tot,89,R,G,1,NA,NA,NA,NA,NA,NA
m18_29,2018-10-18T00:00:00Z,Tot,90,R,G,1,NA,NA,NA,NA,NA,NA
m18_29,2018-10-18T00:00:00Z,Tot,91,R,G,1,NA,NA,NA,NA,NA,NA
m18_29,2018-10-18T00:00:00Z,Tot,92,G,G,1,NA,NA,NA,NA,NA,NA
m18_29,2018-10-18T00:00:00Z,Tot,93,R,G,1,NA,NA,NA,NA,NA,NA
